Title,Cast,Genres,URL
V for Vendetta,"['Natalie Portman', 'Hugo Weaving', 'Stephen Rea', 'Stephen Fry', 'John Hurt', 'Tim Pigott-Smith', 'Rupert Graves', 'Roger Allam', 'Ben Miles', 'Sinéad Cusack', 'Natasha Wightman', 'John Standing', 'Eddie Marsan', 'Clive Ashborn', 'Emma Field-Rayner', 'Ian Burfield', 'Mark Phoenix', 'Alister Mazzotti', 'Billie Cook', 'Guy Henry', 'Cosima Shaw', 'Megan Gay', 'Roderic Culver', 'Tara Hacking', 'Andy Rashleigh', 'Chad Stahelski', 'Antje Rau', 'Amelda Brown', 'Richard Campbell', 'Patricia Gannon', 'Mark Longhurst', 'Simon Holmes', 'Charles Cork', 'John Ringham', 'Oliver Bradshaw', 'Jack Schouten', 'Caoimhe Murdock', 'Juliet Howland', 'Brin Rosser', 'Raife Patrick Burchell', 'Joseph Rye', 'Adrian Finighan', 'Malcolm Sinclair', 'Bradley Steve Ford', 'Madeleine Rakic-Platt', 'Selina Giles', 'Carsten Hayes', 'Derek Hutchinson', 'Martin Savage', 'Grant Burgin', 'Greg Donaldson', 'Imogen Poots', 'Jason Griffiths', 'Laura Greenwood', 'Kyra Meyer', 'Paul Antony-Barber', 'Anna Farnworth', 'Mary Stockley', 'Simon Newby', 'David Merheb', 'Daniel Donaldson', 'Dulcie Smart', 'Ben Posener', 'Ian T. Dickinson', 'Sophia New', 'Julie Brown', 'Gerard Gilroy', 'Eamon Geoghegan', 'Matthew Bates', 'David Leitch', 'Matt Wilkinson', 'Martin McGlade', 'Richard Laing', 'Michael Simkins', 'William Tapley', 'Lee Asquith-Coe', 'Paul Bateman', 'Luke Burnyeat', 'Andy Callaghan', 'Tony Cook', 'Mat Curtis', 'Nicolas de Pruyssenaere', 'David Decio', 'Christopher Fosh', 'Gordon Gram', 'Rogan Grant', 'Megan Guidarelli', 'Jamie Hewett', 'Rami Hilmi', 'David Hood', 'Keith How', 'Forbes KB', 'Edsel Kragg', 'Mathis Landwehr', 'Talal Malik', 'João Costa Menezes', 'Jason Oettle', 'Norman Campbell Rees', 'Peter Ryder', 'Kit Sinnett', 'Wolfgang Stegemann', 'Jonas von Lingen', 'Chris Wilson']","['Action', 'Drama', 'Sci-Fi', 'Thriller']",http://www.imdb.com/title/tt0434409/
Warrior,"['Joel Edgerton', 'Tom Hardy', 'Nick Nolte', 'Jennifer Morrison', 'Frank Grillo', 'Kevin Dunn', 'Maximiliano Hernández', 'Bryan Callen', 'Sam Sheridan', 'Fernando Chien', 'Jake McLaughlin', 'Vanessa Martinez', 'Denzel Whitaker', 'Carlos Miranda', 'Manuel Espinosa', 'Nick Lehane', 'Laura Chinn', 'Capri Thomas', 'Lexi Cowan', 'Noah Emmerich', 'Dan Caldwell', 'Tim Katz', 'Julia Stockstad', 'Josh Rosenthal', 'Kurt Angle', 'Erik Apple', 'Anthony Johnson', 'Nathan Marquardt', 'Roan Carneiro', 'Daniel Stevens', 'Panuvat Anthony Nanakornpanom', 'Hans Marrero', 'Yves Edwards', 'Amir Perets', 'Anthony Tambakis', 'Jimmy Cvetic', 'Jace Jeanes', 'Jake Digman', 'Richard Fike', ""Andre' Mason"", 'James Houk', 'Aaron Kleiber', 'Raymond Rowe', 'Lambert R. Strayer', 'Roman Vasylyshyn', 'Jonathan Matthew Anik', 'Rashad Evans', 'Stephan Bonnar', 'Michelle Dawn Mooney', 'Tim Bickel', 'Jack Fisher', 'Jeff Hochendoner', 'Armon York Williams', 'Adam Stanley', 'James Dreussi', 'Kevin P. Hanley', 'Tammy Townsend', 'Etta Cox', 'Sandy Notaro', 'Francesca Ortenzio', 'Jaime Sinue Aguirre', 'Kelly Vinn', 'Tom McCue', 'Elyse Alberts', 'Russell Vance Bailey', 'Jason Baker', 'Robert Bizik', 'Rustic Bodomov', 'Lloyd Booker', 'Neil Booker', 'Jason Botsford', 'Noah Brown', 'Chad Bruns', 'Corie Campbell', 'Kevin Christy', 'Daniel Conley', 'Tommy Dallace', 'Mark Falvo', 'Joe Forgione', 'Pete Georgopoulos', 'John P. Gross', 'Sam Harris', 'Marki Henderson', 'Kristin Jacques', 'Crystalann Jones', 'William Kania', 'William James Kelly', 'Tiffany Kemp', 'Brian Knoebel', 'Cindy Lorentz', 'Edward Luksich', 'Nick Marcucci', 'Ed McKeever', 'Roman Mitichyan', 'Rick Montgomery Jr.', 'Jeremy Moon', 'Jeffrey Mowery', 'Phil Nardozzi', 'Joey Nolfi', ""Gavin O'Connor"", 'Dwayne Pintoff', 'Nick Polowy', 'Helene Remiszewska', 'Vincent Riviezzo', 'Brenna Roth', 'Chas Scherer', 'Anna Kathryn Stayduhar', 'Jordan Streussnig', 'Lonnie Thomas', 'Michelle Vezzani', 'Paul Weaver', 'Laura Welsh', 'James Werley', 'Marquis Wood']","['Drama', 'Sport']",http://www.imdb.com/title/tt1291584/
Blade Runner,"['Harrison Ford', 'Rutger Hauer', 'Sean Young', 'Edward James Olmos', 'M. Emmet Walsh', 'Daryl Hannah', 'William Sanderson', 'Brion James', 'Joe Turkel', 'Joanna Cassidy', 'James Hong', 'Morgan Paull', 'Kevin Thompson', 'John Edward Allen', 'Hy Pyke', 'Kimiko Hiroshige', 'Bob Okazaki', 'Carolyn DeMirjian', 'Ben Astar', 'Judith Burnett', 'Leo Gorcey Jr.', 'Dawna Lee Heising', 'Sharon Hesky', 'Kelly Hine', 'Tom Hutchinson', 'Charles Knapp', 'Rose Mascari', 'Jirô Okazaki', 'Steve Pope', 'Robert Reiter', 'Alexis Rhee', 'Marc Smith']","['Sci-Fi', 'Thriller']",http://www.imdb.com/title/tt0083658/
Wild Strawberries,"['Victor Sjöström', 'Bibi Andersson', 'Ingrid Thulin', 'Gunnar Björnstrand', 'Jullan Kindahl', 'Folke Sundquist', 'Björn Bjelfvenstam', 'Naima Wifstrand', 'Gunnel Broström', 'Gertrud Fridh', 'Sif Ruud', 'Gunnar Sjöberg', 'Max von Sydow', 'Åke Fridell', 'Yngve Nordwall', 'Per Sjöstrand', 'Gio Petré', 'Gunnel Lindblom', 'Maud Hansson', 'Ann-Marie Wiman', 'Eva Norée', 'Lena Bergman', 'Monica Ehrling', 'Göran Lundquist', 'Josef Norman', 'Gunnar Olsson', 'Vendela Rudbäck', 'Per Skogsberg', 'Peder Hellman', 'Ulf Johansson', 'Helge Wulff']","['Drama', 'Romance']",http://www.imdb.com/title/tt0050986/
The General,"['Buster Keaton', 'Marion Mack', 'Glen Cavender', 'Jim Farley', 'Frederick Vroom', 'Charles Henry Smith', 'Frank Barnes', 'Joe Keaton', 'Mike Donlin', 'Tom Nawn', 'Henry Baird', 'Joe Bricher', 'Jimmy Bryant', 'Sergeant Bukowski', 'C.C. Cruson', 'Jack Dempster', 'Keith Fennell', 'Budd Fine', 'Eddie Foster', 'Ronald Gilstrap', 'Frank Hagney', 'Ray Hanford', 'Jack Hanlon', 'Al Hanson', 'Anthony Harvey', 'Edward Hearn', 'Boris Karloff', 'Hilliard Karr', 'Elgin Lessley', 'Louis Lewyn', 'Jackie Lowe', 'Billy Lynn', 'Ross McCutcheon', 'Tom Moran', 'Charles Phillips', 'Red Rial', 'John Al St.', 'Harold Terry', 'Ray Thomas', 'Red Thompson', 'James Walsh', 'Kenneth Hawley Ward', 'John Wilson', 'Jean Woodward']","['Action', 'Adventure', 'Comedy', 'Drama', 'War', 'Western']",http://www.imdb.com/title/tt0017925/
Dial M for Murder,"['Ray Milland', 'Grace Kelly', 'Robert Cummings', 'John Williams', 'Anthony Dawson', 'Leo Britt', 'Patrick Allen', 'George Leigh', 'George Alderson', 'Robin Hughes', 'Alex Ball', 'Richard Bender', 'Sanders Clark', 'Jack Cunningham', 'Robert Dobson', 'Guy Doleman', 'Bess Flowers', 'Robert Garvin', 'Herschel Graham', 'Michael Hadlow', 'Sam Harris', 'Harold Miller', 'Martin Milner', 'Forbes Murray', ""Monty O'Grady"", 'Ben Pollock', 'Thayer Roberts', 'Bernard Sell', 'Ray Spiker', 'Norman Stevans']","['Crime', 'Thriller']",http://www.imdb.com/title/tt0046912/
Trainspotting,"['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller', 'Kevin McKidd', 'Robert Carlyle', 'Kelly Macdonald', 'Peter Mullan', 'James Cosmo', 'Eileen Nicholas', 'Susan Vidler', 'Pauline Lynch', 'Shirley Henderson', 'Stuart McQuarrie', 'Irvine Welsh', 'Dale Winton', 'Keith Allen', 'Kevin Allen', 'Annie Louise Ross', 'Billy Riddoch', 'Fiona Bell', 'Vincent Friell', 'Hugh Ross', 'Victor Eadie', 'Kate Donnelly', 'Finlay Welsh', 'Eddie Nestor', 'Tom Delmar', 'Rachael Fleming', 'John Hodge', 'Andrew Macdonald', 'Archie MacPherson', 'Stuart McGugan', 'Dirk Robertson']",['Drama'],http://www.imdb.com/title/tt0117951/
No Country for Old Men,"['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin', 'Woody Harrelson', 'Kelly Macdonald', 'Garret Dillahunt', 'Tess Harper', 'Barry Corbin', 'Stephen Root', 'Rodger Boyce', 'Beth Grant', 'Ana Reeder', 'Kit Gwin', 'Zach Hopkins', 'Chip Love', 'Eduardo Antonio Garcia', 'Gene Jones', 'Myk Watford', 'Boots Southerland', 'Kathy Lamkin', 'Johnnie Hector', 'Margaret Bowman', 'Thomas Kopache', 'Jason Douglas', 'Doris Hargrave', 'Rutherford Cravens', 'Matthew Posey', 'George Adelo', 'Mathew Greer', 'Trent Moore', 'Marc Miles', 'Luce Rains', 'Philip Bentham', 'Eric Reeves', 'Josh Meyer', 'Chris Warner', 'Brandon Smith', 'Roland Uribe', 'Richard Jackson', 'Josh Blaylock', 'Caleb Landry Jones', 'Dorsey Ray', 'Angel H. Alvarado Jr.', 'David A. Gomez', 'Milton Hernandez', 'John Mancha', 'Scott Flick', 'Albert Fry Jr.', 'Angelo Martinez', 'Elizabeth Slagsvol']","['Crime', 'Drama', 'Thriller']",http://www.imdb.com/title/tt0477348/
There Will Be Blood,"['Daniel Day-Lewis', 'Martin Stringer', 'Matthew Braden Stringer', 'Jacob Stringer', 'Joseph Mussey', 'Barry Del Sherman', 'Harrison Taylor', 'Stockton Taylor', 'Paul F. Tompkins', 'Dillon Freasier', 'Kevin Breznahan', 'Jim Meskimen', 'Erica Sullivan', 'Randall Carver', 'Coco Leigh', 'Paul Dano', 'Ciarán Hinds', 'Sydney McCallister', 'David Willis', 'Christine Olejniczak', 'Kellie Hill', 'James Downey', 'Dan Swallow', 'Robert Arber', 'Bob Bell', 'David Williams', 'Joy Rawls', 'Louise Gregg', 'Amber Roberts', 'John W. Watts', 'Robert Caroline', 'Barry Bruce', 'Irene G. Hunter', 'Hope Elizabeth Reeves', 'John Chitwood', ""Kevin J. O'Connor"", 'David Warshofsky', 'Charles Thomas Doyle', 'Colton Woodward', 'John Burton', 'Hans Howes', 'Robert Barge', 'Ronald Krut', 'Huey Rhudy', 'Steven Barr', 'Robert Hills', 'Colleen Foy', 'Russell Harvard', 'Bob Bock', 'Vince Froio', 'Phil Shelly', 'Mary Elizabeth Barrett', 'Brad Carr', 'Kathryn A Davis', 'Rhonda Reeves', 'Beau Smith', 'Arne Starr']",['Drama'],http://www.imdb.com/title/tt0469494/
The Sixth Sense,"['Bruce Willis', 'Haley Joel Osment', 'Toni Collette', 'Olivia Williams', 'Trevor Morgan', 'Donnie Wahlberg', 'Peter Anthony Tambakis', 'Jeffrey Zubernis', 'Bruce Norris', 'Glenn Fitzgerald', 'Greg Wood', 'Mischa Barton', 'Angelica Page', 'Lisa Summerour', 'Firdous Bamji', 'Samia Shoaib', 'Hayden Saunier', 'Janis Dardaris', 'Neill Hartley', 'Sarah Ripard', 'Heidi Fischer', 'KaDee Strickland', 'Michael J. Lyons', 'Samantha Fitzpatrick', 'Holly Cross Vagley', 'Kate Kearney-Patch', 'Marilyn Shanok', 'M. Night Shyamalan', 'Wes Heywood', 'Nico Woulard', 'Carol Nielson', 'Keith Woulard', 'Jodi Dawson', 'Tony Michael Donnelly', 'Ronnie Lea', 'Carlos Xavier Lopez', 'Gino Inverso', 'Ellen Sheppard', 'Tom McLaughlin', 'Candy Aston-Dennis', 'Patrick McDade', 'Jose L. Rodriguez', 'Gina Allegro', 'Bob Bowersox', 'Luke Burnyeat', 'Matt Casale', 'Kym Cohen', 'Mark Falvo', 'Leslie Noel Haigh', 'Jeffrey Brian Holmes', 'Ned Martin', 'Colleen June McQuaide', 'Jonathan Nation', 'Sean Oliver', 'Alison Robertson', 'Francesco Scorsone']","['Drama', 'Mystery', 'Thriller']",http://www.imdb.com/title/tt0167404/
Gone with the Wind,"['Thomas Mitchell', ""Barbara O'Neil"", 'Vivien Leigh', 'Evelyn Keyes', 'Ann Rutherford', 'George Reeves', 'Fred Crane', 'Hattie McDaniel', 'Oscar Polk', 'Butterfly McQueen', 'Victor Jory', 'Everett Brown', 'Howard C. Hickman', 'Alicia Rhett', 'Leslie Howard', 'Olivia de Havilland', 'Rand Brooks', 'Carroll Nye', 'Clark Gable', 'Laura Hope Crews', ""Eddie 'Rochester' Anderson"", 'Harry Davenport', 'Leona Roberts', 'Jane Darwell', 'Ona Munson', 'Paul Hurst', 'Isabel Jewell', 'Cammie King Conlon', 'Eric Linden', 'J.M. Kerrigan', 'Ward Bond', 'Jackie Moran', 'Cliff Edwards', 'Lillian Kemble-Cooper', 'Yakima Canutt', 'Marcella Martin', 'Louis Jean Heydt', 'Mickey Kuhn', 'Olin Howland', 'Irving Bacon', 'Robert Elliott', 'William Bakewell', 'Mary Anderson', 'John Albright', 'Eric Alden', 'John Arledge', 'Roscoe Ates', 'Trevor Bardette', 'Dorothy Barrett', 'Janet Barrett', 'Lennie Bluett', 'Ralph Brooks', 'Morgan Brown', 'Daisy Bufford', 'Ann Bupp', 'James Bush', 'Ruth Byers', 'Gary Carlson', 'Horace B. Carpenter', 'Louise Carter', 'Shirley Chambers', 'Eddy Chandler', 'Wallis Clark', 'Richard Clucas', 'Frank Coghlan Jr.', 'Billy Cook', 'Gino Corrado', 'Martina Cortina', 'Luke Cosgrave', 'Kernan Cripps', 'Patrick Curtis', 'Russell Custer', ""Yola d'Avril"", 'Ned Davenport', 'Marvin Davis', 'Dolores Dean', 'Dawn Dodd', 'Lester Dorr', 'Phyllis Douglas', 'Joan Drake', 'F. Driver', 'Edythe Elliott', 'Susan Falligant', 'Richard Farnsworth', 'Frank Faylen', 'Geraldine Fissette', 'Geraldine Fizette', 'Kelly Griffin', 'George Hackathorne', 'Chuck Hamilton', 'Evelyn Harding', 'Lucille Harding', 'Inez Hatchett', 'Jean Heker', 'Ricky Holt', 'Shep Houghton', 'Peaches Jackson', 'Claire James', 'Jerry James', 'Si Jenks', 'Tommy Kelly', 'Emmett King', 'W. Kirby', 'Timothy J. Lonergan', 'Barbara Lynn', 'Margaret Mann', 'Caren Marsh', 'William McClain', 'Leona McDowell', 'George Meeker', 'Charles Middleton', 'Lola Milliorn', 'Hans Moebus', 'Alberto Morin', 'Adrian Morris', 'Lee Murray', 'H. Nellman', 'David Newell', 'Jeanette Noeson', 'Naomi Pharr', 'Lee Phelps', 'Spencer Quinn', 'Jolane Reynolds', 'Marjorie Reynolds', 'Suzanne Ridgway', 'Louisa Robert', 'Azarene Rogers', 'Scott Seaton', 'Tom Seidel', 'Terry Shero', 'William Stack', 'William Stelling', 'Harry Strang', 'Dirk Wayne Summers', 'Stephanie Toler', 'Emerson Treacy', 'Phillip Trent', 'Julia Ann Tuck', 'Tom Tyler', 'Dale Van Sickel', 'E. Alyn Warren', 'Blue Washington', 'Rita Waterhouse', 'John Joseph Waterman Jr.', 'Dan White', 'Sarah Whitley', 'Ernest Whitman', 'Guy Wilkerson', 'Zack Williams', 'Phyllis Woodward', 'John Wray']","['Drama', 'History', 'Romance', 'War']",http://www.imdb.com/title/tt0031381/
The Thing,"['Kurt Russell', 'Wilford Brimley', 'T.K. Carter', 'David Clennon', 'Keith David', 'Richard Dysart', 'Charles Hallahan', 'Peter Maloney', 'Richard Masur', 'Donald Moffat', 'Joel Polis', 'Thomas G. Waites', 'Norbert Weisser', 'Larry Franco', 'Nate Irwin', 'William Zeman', 'Adrienne Barbeau', 'John Carpenter', 'Jed']","['Horror', 'Mystery', 'Sci-Fi']",http://www.imdb.com/title/tt0084787/
Fargo,"['William H. Macy', 'Steve Buscemi', 'Peter Stormare', 'Kristin Rudrüd', 'Harve Presnell', 'Tony Denman', 'Gary Houston', 'Sally Wingert', 'Kurt Schweickhardt', 'Larissa Kokernot', 'Melissa Peterman', 'Steve Reevis', 'Warren Keith', 'Steve Edelman', 'Sharon Anderson', 'Larry Brandenburg', 'James Gaulke', 'J. Todd Anderson', 'Michelle Suzanne LeDoux', 'Frances McDormand', 'John Carroll Lynch', 'Bruce Bohne', 'Petra Boden', 'Steve Park', 'Wayne A. Evenson', 'Cliff Rakerd', 'Jessica Shepherd', 'Peter Schmitz', 'Steven I. Schafer', 'Michelle Hutchison', 'David S. Lomax', 'José Feliciano', 'Bix Skahill', 'Bain Boehlke', 'Rose Stockton', 'Robert Ozasky', 'John Bandemer', 'Don Wescott', 'Bruce Campbell', 'Clifford Nelson', 'Lori J. Ness']","['Crime', 'Drama', 'Thriller']",http://www.imdb.com/title/tt0116282/
Gran Torino,"['Clint Eastwood', 'Christopher Carley', 'Bee Vang', 'Ahney Her', 'Brian Haley', 'Geraldine Hughes', 'Dreama Walker', 'Brian Howe', 'John Carroll Lynch', 'William Hill', 'Brooke Chia Thao', 'Chee Thao', 'Choua Kue', 'Scott Eastwood', 'Xia Soua Chang', 'Sonny Vue', 'Doua Moua', 'Greg Trzaskoma', 'John Johns', 'Davis Gloff', 'Thomas D. Mahard', 'Cory Hardrict', 'Nana Gbewonyo', 'Arthur Cartwright', 'Austin Douglas Smith', 'Conor Liam Callaghan', 'Michael E. Kurowski', 'Julia Ho', 'Maykao K. Lytongpao', 'Carlos Guadarrama', 'Andrew Tamez-Hull', 'Ramon Camacho', 'Antonio Mireles', 'Ia Vue Yang', 'Zoua Kue', 'Elvis Thao', 'Jerry Lee', 'Lee Mong Vang', 'Tru Hang', 'Alice Lor', 'Tong Pao Kue', 'Douacha Ly', 'Parng D. Yarng', 'Nelly Yang Sao Yia', 'Marty Bufalini', 'My-Ishia Cason-Brown', 'Clint Ward', 'Stephen Kue', 'Rochelle Winter', 'Claudia Rodgers', 'Vincent Bonasso', 'Sean Baligian', 'Darline Bucchare', 'Shelagh Conley', 'Jeffrey Feingold', 'William C. Fox', 'Vong Lee', 'Arnold Montey', 'Rio Scafone', 'Jeffrey Scott Basham', ""Tony Stef'Ano"", 'Carey Torrice', 'Kevin Walsh']",['Drama'],http://www.imdb.com/title/tt1205489/
The Deer Hunter,"['Robert De Niro', 'John Cazale', 'John Savage', 'Christopher Walken', 'Meryl Streep', 'George Dzundza', 'Chuck Aspegren', 'Shirley Stoler', 'Rutanya Alda', 'Pierre Segui', 'Mady Kaplan', 'Amy Wright', 'Mary Ann Haenel', 'Richard Kuss', 'Joe Grifasi', 'Christopher Colombi Jr.', 'Victoria Karnafel', 'Jack Scardino', 'Joe Strnad', 'Helen Tomko', ""Paul D'Amato"", 'Dennis Watlington', 'Charlene Darrow', 'Jane-Colette Disko', 'Michael Wollet', 'Robert Beard', 'Joe Dzizmba', 'Stephen Kopestonsky', 'John F. Buchmelter III', 'Frank Devore', 'Tom Becker', 'Lynn Kongkham', 'Nongnuj Timruang', 'Po Pao Pee', 'Dale Burroughs', 'Parris Hicks', 'Samui Muang-Intata', 'Sapox Colisium', 'Vitoon Winwitoon', 'Somsak Sengvilai', 'Charan Nusvanon', 'Jiam Gongtongsmoot', 'Chai Peyawan', 'Mana Hansa', 'Sombot Jumpanoi', 'Phip Manee', 'Ding Santos', 'Krieng Chaiyapuk', 'Ot Palapoo', 'Chok Chai Mahasoke', 'Hilary Brown', 'Joe Cummings', 'Gary Jones', 'James Kall', 'Tom Madden', 'Michael Santiago', 'Joel Thingvall']","['Drama', 'War']",http://www.imdb.com/title/tt0077416/
Finding Nemo,"['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould', 'Willem Dafoe', 'Brad Garrett', 'Allison Janney', 'Austin Pendleton', 'Stephen Root', 'Vicki Lewis', 'Joe Ranft', 'Geoffrey Rush', 'Andrew Stanton', 'Elizabeth Perkins', 'Nicholas Bird', 'Bob Peterson', 'Barry Humphries', 'Eric Bana', 'Bruce Spence', 'Bill Hunter', 'LuLu Ebeling', 'Jordan Ranft', 'Erica Beck', 'Erik Per Sullivan', 'John Ratzenberger']","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",http://www.imdb.com/title/tt0266543/
Come and See,"['Aleksey Kravchenko', 'Olga Mironova', 'Liubomiras Laucevicius', 'Vladas Bagdonas', 'Jüri Lumiste', 'Viktor Lorents', 'Kazimir Rabetsky', 'Evgeniy Tilicheev', 'Aleksandr Berda', 'G. Velts', 'V. Vasilyev', 'Igor Gnevashev', 'Vasiliy Domrachyov', 'G. Yelkin', 'Evgeniy Kryzhanovskiy', 'N. Lisichenok', 'Viktor Manaev', 'Takhir Matyullin', 'Pyotr Merkurev', 'Valentin Mishatkin', 'Gennadiy Matytsky', 'Yevgeniya Polyakova', 'Anatoly Slivnikov', 'Georgiy Strokov', 'Tatyana Shestakova', 'Oleg Shapko', 'Adolf Hitler']","['Drama', 'War']",http://www.imdb.com/title/tt0091251/
Sherlock Jr.,"['Buster Keaton', 'Kathryn McGuire', 'Joe Keaton', 'Erwin Connelly', 'Ward Crane', 'Jane Connelly', 'George Davis', 'Doris Deane', 'Christine Francis', 'Betsy Ann Hisle', 'Kewpie Morgan', 'Steve Murphy', 'John Patrick', 'Ford West']","['Action', 'Comedy', 'Romance']",http://www.imdb.com/title/tt0015324/
The Big Lebowski,"['Jeff Bridges', 'John Goodman', 'Julianne Moore', 'Steve Buscemi', 'David Huddleston', 'Philip Seymour Hoffman', 'Tara Reid', 'Philip Moon', 'Mark Pellegrino', 'Peter Stormare', 'Flea', 'Torsten Voges', 'Jimmie Dale Gilmore', 'Jack Kehler', 'John Turturro', 'James G. Hoosier', 'Carlos Leon', 'Terrence Burton', 'Richard Gant', 'Christian Clemenson', 'Dom Irrera', ""Gérard L'Heureux"", 'David Thewlis', 'Lu Elrod', 'Mike Gomez', 'Peter Siragusa', 'Sam Elliott', 'Marshall Manesh', 'Harry Bugin', 'Jesse Flanagan', 'Irene Olga López', 'Luis Colina', 'Ben Gazzara', 'Leon Russom', 'Ajgie Kirkland', 'Jon Polito', 'Aimee Mann', 'Jerry Haleva', 'Jennifer Lamb', 'Warren Keith', 'Wendy Braun', 'Asia Carrera', 'Kiva Dawson', 'Jeff Dowd', 'Robin Johnson', 'Jaime Peralta', 'Anthony J Sacco']","['Comedy', 'Crime']",http://www.imdb.com/title/tt0118715/
Shutter Island,"['Leonardo DiCaprio', 'Mark Ruffalo', 'Ben Kingsley', 'Max von Sydow', 'Michelle Williams', 'Emily Mortimer', 'Patricia Clarkson', 'Jackie Earle Haley', 'Ted Levine', 'John Carroll Lynch', 'Elias Koteas', 'Robin Bartlett', 'Christopher Denham', 'Nellie Sciutto', 'Joseph Sikora', 'Curtiss Cook', 'Raymond Anthony Thomas', 'Joseph McKenna', 'Ruby Jerins', 'Tom Kemp', 'Bates Wilder', 'Lars Gerhard', 'Matthew Cowles', 'Jill Larson', 'Ziad Akl', 'Dennis Lynch', 'John Porell', 'Aidan Cole Mitchell', 'Drew Beasley', 'Joseph P. Reidy', 'Bree Elrod', 'Thomas B. Duffy', 'Ken Cheeseman', 'Steve Witting', 'Michael E. Chapman', 'Keith Fluker', 'Darryl Wooten', 'Michael Byron', 'Gary Galone', 'Gabriel Hansen', 'Stephen Adler', 'Cassity Atkins', 'Brina', 'Luke Burnyeat', 'Todd Byron', 'Danny Carney', 'Jeffrey Corazzini', 'John Franchi', 'Rob W. Gray', 'Guy A. Grundy', 'Cody Harter', 'Mackenzie Hawe', 'Chris Henderson', 'Mark Hetherington', 'Alex Hoffman', 'Mary Koomjian', 'Sean Landergan', 'Daniel Lowney', 'Charles Luise', 'Stephen Marchessault', 'Evalena Marie', 'Dan Marshall', 'Robert Masiello', 'Alex Milne', 'Americo Presciutti', 'Donna Glee Reim', 'Eric Rollins', 'Claudio Charles Schneider', 'Skip Shea', 'Billy Silvia', 'Jon Robert Stafford', 'Franz Strassmann', 'Andrew C. Wiley', 'Harrison Young']","['Mystery', 'Thriller']",http://www.imdb.com/title/tt1130884/
Kill Bill: Vol. 1,"['Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Daryl Hannah', 'David Carradine', 'Michael Madsen', 'Julie Dreyfus', 'Chiaki Kuriyama', ""Shin'ichi Chiba"", 'Chia-Hui Liu', 'Michael Parks', 'Michael Bowen', 'Jun Kunimura', 'Kenji Ohba', 'Yuki Kazamatsuri', 'James Parks', 'Sakichi Satô', 'Jonathan Loughran', 'Yoshiyuki Morishita', 'Tetsuro Shimaguchi', 'Kazuki Kitamura', 'Yôji Tanaka', 'Issey Takahashi', 'Sô Yamanaka', 'Juri Manase', 'Akaji Maro', 'Goro Daimon', 'Shun Sugata', 'Jin Zhan Zhang', 'Xiaohui Hu', 'Ambrosia Kelley', 'Sachiko Fujii', 'Yoshiko Yamaguchi', 'Ronnie Yoshiko Fujiyama', 'Shu Lan Tuan', 'Ai Maeda', 'Naomi Kusumi', 'Hikaru Midorikawa', 'Michael Kuroiwa', 'Christopher Allen Nelson', 'Stevo Polyi']","['Action', 'Crime', 'Thriller']",http://www.imdb.com/title/tt0266697/
Cool Hand Luke,"['Paul Newman', 'George Kennedy', 'J.D. Cannon', 'Lou Antonio', 'Robert Drivas', 'Strother Martin', 'Jo Van Fleet', 'Clifton James', 'Morgan Woodward', 'Luke Askew', 'Marc Cavell', 'Richard Davalos', 'Robert Donner', 'Warren Finnerty', 'Dennis Hopper', 'John McLiam', 'Wayne Rogers', 'Harry Dean Stanton', 'Charles Tyner', 'Ralph Waite', 'Anthony Zerbe', 'Buck Kartalian', 'Joy Harmon', 'Joe Don Baker', 'James Bradley Jr.', 'James Gammon', 'Norman Goodwins', 'Chuck Hicks', 'Rance Howard', 'James Jeter', 'Kim Kahana', 'Robert Luster', 'Donn Pearce', 'John Pearce', ""Cyril 'Chips' Robinson"", 'Eddie Rosson', 'Rush Williams']","['Crime', 'Drama']",http://www.imdb.com/title/tt0061512/
Rebecca,"['Laurence Olivier', 'Joan Fontaine', 'George Sanders', 'Judith Anderson', 'Nigel Bruce', 'Reginald Denny', 'C. Aubrey Smith', 'Gladys Cooper', 'Florence Bates', 'Melville Cooper', 'Leo G. Carroll', 'Leonard Carey', 'Lumsden Hare', 'Edward Fielding', 'Philip Winter', 'Forrester Harvey', 'Billy Bevan', 'Egon Brecher', 'Gino Corrado', 'Alfred Hitchcock', 'Leyland Hodgson', 'Alphonse Martell', ""William H. O'Brien"", 'Ronald R. Rondell', 'Phyllis Woodward']","['Drama', 'Mystery', 'Romance', 'Thriller']",http://www.imdb.com/title/tt0032976/
